SEMANA;Fecha Envio;PROVEEDOR;Origen;TIENDA;Division;BULTOS;UNIDADES
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;0.83;249
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BEBE;2.00;30
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BELLEZA;2.83;552
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CALZADO;4.50;108
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CALZADO PLASTICO;0.50;72
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;17.00;190
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;DEPORTIVA;3.00;12
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ESCOLAR;0.33;12
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;16.00;509
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;PASEO;1.00;1
17;19/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ROPA;7.00;440
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;1.50;501
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;1.50;351
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;CALZADO;13.00;204
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;28.00;258
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;DEPORTIVA;5.50;45
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;HOGAR;19.00;466
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;INTERIOR DETALLE;0.50;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;PACER;1.00;154
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;ROPA;7.00;582
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;ACCESORIOS;1.33;66
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;BEBE;1.00;24
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;BELLEZA;1.00;168
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CALZADO PLASTICO;1.00;78
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CELEBRACIONES;0.33;240
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CUIDADO PERSONAL;10.00;40
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;HOGAR;25.33;1,003
17;19/4/2026;EXTERNO;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;INTERIOR DETALLE;3.00;2,112
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;ACCESORIOS;3.00;589
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;BEBE;2.00;24
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;BELLEZA;1.50;830
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;CALZADO;18.00;318
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;CALZADO PLASTICO;1.50;311
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;CUIDADO PERSONAL;66.00;898
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;DEPORTIVA;1.50;25
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;ESCOLAR;0.50;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;GOLOSINAS;1.00;216
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;HOGAR;39.00;667
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;INTERIOR DETALLE;1.00;186
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;PACER;1.00;122
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;PASEO;6.00;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;ROPA;7.00;412
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;SUPERMERCADO;2.00;240
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;TECNOLOGIA;0.50;20
17;19/4/2026;EXTERNO;MEGABODEGA AEC;OLANCHITO-AEC;VERANO;0.50;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;ACCESORIOS;1.50;185
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;BEBE;0.50;45
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;BELLEZA;11.00;840
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;CALZADO;8.00;150
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;CALZADO PLASTICO;1.00;24
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;CELEBRACIONES;1.00;264
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;CUIDADO PERSONAL;57.50;1,114
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;DEPORTIVA;1.00;31
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;ESCOLAR;0.50;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;GOLOSINAS;1.00;144
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;HOGAR;31.50;1,052
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;INTERIOR DETALLE;5.50;1,280
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;PROMOCION-PRODUCCION;1.00;48
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;ROPA;6.00;581
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;SUPERMERCADO;3.00;168
17;19/4/2026;EXTERNO;MEGABODEGA AEC;PEÑA BLANCA-AEC;TECNOLOGIA;1.00;258
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;ACCESORIOS;1.50;135
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;BEBE;0.50;105
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;BELLEZA;1.50;39
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;CALZADO;16.50;294
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;CALZADO PLASTICO;2.00;318
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;CUIDADO PERSONAL;72.00;870
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;DEPORTIVA;3.50;39
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;ESCOLAR;1.00;12
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;GOLOSINAS;1.00;216
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;HOGAR;28.50;588
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;INTERIOR DETALLE;2.50;543
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;PACER;1.00;231
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;ROPA;6.00;449
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SABA-AEC;VERANO;0.50;3
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;ACCESORIOS;4.00;996
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;BEBE;3.50;74
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;BELLEZA;7.00;1,541
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;CALZADO;8.00;192
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;CALZADO PLASTICO;1.00;150
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;CUIDADO PERSONAL;29.00;254
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;DEPORTIVA;0.50;9
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;HOGAR;18.50;453
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;INTERIOR DETALLE;2.50;750
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;PASEO;6.00;6
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;ROPA;10.50;792
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;SUPERMERCADO;1.00;120
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA BARBARA-AEC;TECNOLOGIA;0.50;3
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;ACCESORIOS;3.33;651
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;BEBE;1.00;18
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;BELLEZA;3.33;669
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;CALZADO;4.00;66
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;CUIDADO PERSONAL;25.00;408
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;DEPORTIVA;1.00;3
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;ESCOLAR;0.33;12
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;GOLOSINAS;2.00;360
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;HOGAR;10.50;352
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;INTERIOR DETALLE;0.50;12
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;PASEO;2.00;2
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;ROPA;2.50;299
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;SUPERMERCADO;2.00;144
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA CRUZ-AEC;TECNOLOGIA;0.50;32
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;BEBE;3.00;34
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;BELLEZA;3.33;315
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;CALZADO;6.00;102
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;CUIDADO PERSONAL;37.00;338
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;DEPORTIVA;1.83;27
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;GOLOSINAS;1.00;144
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;HOGAR;17.33;633
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;PACER;1.00;74
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;PASEO;1.00;1
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;ROPA;6.50;551
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ACCESORIOS;1.00;744
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BEBE;3.00;28
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BELLEZA;1.50;175
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO;9.00;144
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CUIDADO PERSONAL;41.00;326
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;DEPORTIVA;1.50;21
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;HOGAR;12.50;438
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PACER;2.00;277
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PASEO;2.00;2
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ROPA;8.50;841
17;19/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;SUPERMERCADO;1.00;120
17;19/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-PEÑA BLANCA;DS HOGAR;20.00;420
17;19/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-PEÑA BLANCA;DS ROPA;9.00;1,380
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ACCESORIOS;3.33;204
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BEBE;0.50;111
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BELLEZA;1.33;72
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO;0.50;36
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO PLASTICO;0.50;66
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CUIDADO PERSONAL;14.00;165
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;DEPORTIVA;2.00;9
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ESCOLAR;0.33;12
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;GOLOSINAS;1.00;144
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;HOGAR;16.00;371
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;INTERIOR DETALLE;1.50;120
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;PASEO;9.00;9
17;19/4/2026;INTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ROPA;6.00;611
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;ACCESORIOS;1.50;129
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;BEBE;3.00;34
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;BELLEZA;1.00;270
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CALZADO;17.00;311
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CALZADO PLASTICO;1.00;126
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;CUIDADO PERSONAL;50.50;662
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;DEPORTIVA;4.50;72
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;HOGAR;22.00;776
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;PACER;1.00;97
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;PASEO;5.00;5
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;ROPA;10.00;871
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;SUPERMERCADO;2.00;240
17;19/4/2026;INTERNO;MEGABODEGA AEC;CHOLUTECA-AEC;VERANO;0.50;3
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;BEBE;1.00;18
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CALZADO;3.50;59
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CALZADO PLASTICO;0.50;138
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CUIDADO PERSONAL;25.00;216
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;DEPORTIVA;2.00;9
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;HOGAR;10.50;356
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;JUGUETERIA;1.00;103
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;PASEO;3.00;3
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;ROPA;6.00;364
17;19/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;VERANO;0.50;3
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ACCESORIOS;2.33;634
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;BEBE;1.00;12
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;BELLEZA;4.33;1,163
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO;10.50;186
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO PLASTICO;1.50;264
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CELEBRACIONES;1.00;312
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CUIDADO PERSONAL;38.00;450
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;DEPORTIVA;3.50;18
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ESCOLAR;0.33;12
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;HOGAR;14.00;456
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;INTERIOR DETALLE;2.00;816
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;JUGUETERIA;1.00;112
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;PASEO;4.00;4
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ROPA;17.50;1,416
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;TECNOLOGIA;1.00;49
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ACCESORIOS;1.50;373
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;BEBE;2.00;24
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;BELLEZA;1.50;277
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CALZADO;4.00;66
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CUIDADO PERSONAL;30.00;216
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;DEPORTIVA;3.50;67
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;HOGAR;10.50;564
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;INTERIOR DETALLE;1.00;324
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;PASEO;2.00;2
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ROPA;6.00;464
17;19/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;SUPERMERCADO;1.00;120
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ACCESORIOS;0.83;345
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;BELLEZA;0.83;541
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CALZADO;6.00;102
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CELEBRACIONES;1.00;312
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CUIDADO PERSONAL;17.00;168
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;DEPORTIVA;1.00;6
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ESCOLAR;0.33;12
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;HOGAR;11.00;353
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;INTERIOR DETALLE;1.50;227
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;PASEO;3.00;3
17;19/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ROPA;4.50;379
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ACCESORIOS;1.00;36
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;BEBE;1.00;48
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;CALZADO;7.00;336
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;CUIDADO PERSONAL;28.00;192
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;HOGAR;27.00;416
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;INTERIOR DETALLE;7.50;4,016
17;19/4/2026;INTERNO;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ROPA;4.50;654
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;ACCESORIOS;1.50;432
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;BEBE;1.00;18
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;BELLEZA;1.00;436
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO;12.50;234
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO PLASTICO;1.50;234
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;CUIDADO PERSONAL;18.00;120
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;DEPORTIVA;0.50;6
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;HOGAR;19.00;508
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;JUGUETERIA;1.00;72
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;PASEO;1.00;1
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;ROPA;8.00;605
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;TECNOLOGIA;0.50;38
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN LORENZO-AEC;VERANO;0.50;6
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;ACCESORIOS;1.50;286
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;BEBE;1.50;54
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;BELLEZA;3.50;817
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;CALZADO;6.00;102
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;CELEBRACIONES;1.00;324
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;CUIDADO PERSONAL;52.00;444
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;DEPORTIVA;3.50;21
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;HOGAR;14.50;282
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;INTERIOR DETALLE;0.50;83
17;19/4/2026;INTERNO;MEGABODEGA AEC;SAN MARCOS-AEC;ROPA;3.00;150
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;ACCESORIOS;1.00;120
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;BEBE;2.00;24
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;BELLEZA;2.00;321
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;CALZADO;1.00;12
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;CUIDADO PERSONAL;19.00;168
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;DEPORTIVA;1.00;6
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;GOLOSINAS;1.00;216
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;HOGAR;5.00;19
17;19/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;ROPA;4.00;258
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;ACCESORIOS;1.00;12
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;BEBE;0.50;30
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;BELLEZA;3.00;300
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;CUIDADO PERSONAL;40.00;596
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DEPORTIVA;0.33;18
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DS INTERIOR;0.33;18
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DS ROPA;6.33;569
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;DS VERANO;0.33;9
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;HOGAR;19.50;504
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;INTERIOR DETALLE;1.33;375
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;ROPA;2.33;246
17;20/4/2026;EXTERNO;BODEGA DANILOS;LA CEIBA-DS;SUPERMERCADO;1.00;120
17;20/4/2026;EXTERNO;BODEGA DANILOS;SONAGUERA-DS;CUIDADO PERSONAL;16.00;104
17;20/4/2026;EXTERNO;BODEGA DANILOS;SONAGUERA-DS;DS ROPA;2.00;150
17;20/4/2026;EXTERNO;BODEGA DANILOS;SONAGUERA-DS;HOGAR;3.00;18
17;20/4/2026;EXTERNO;BODEGA DANILOS;SONAGUERA-DS;INTERIOR DETALLE;1.00;72
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;ACCESORIOS;2.00;120
17;20/4/2026;EXTERNO;MEGABODEGA AEC;CEIBA MAYOREO-AEC;BEBE;1.00;36
