SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;ESCOLAR;0;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;GOLOSINAS;3;660;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;HOGAR;4;179;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;INTERIOR DETALLE;0;33;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;PACER;1;150;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;PASEO;1;1;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;PROMOCION-PRODUCCION;0;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;CHOLUTECA-AEC;ROPA;2;306;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;ACCESORIOS;1;408;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;BELLEZA;3;123;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;CALZADO;2;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;CUIDADO PERSONAL;24;384;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;HOGAR;3;197;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;INTERIOR DETALLE;3;1,608;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;PACER;1;145;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;PASEO;6;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;PROMOCION-PRODUCCION;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUA-AEC;ROPA;1;48;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;BELLEZA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;CUIDADO PERSONAL;19;291;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;DEPORTIVA;1;30;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;GOLOSINAS;1;300;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;HOGAR;2;117;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;PASEO;1;1;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;COMAYAGUELA-AEC;ROPA;1;90;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;ACCESORIOS;2;354;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;BEBE;0;39;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;BELLEZA;2;33;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;CALZADO;2;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;CUIDADO PERSONAL;31;497;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;DEPORTIVA;1;9;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;ESCOLAR;0;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;HOGAR;4;123;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;INTERIOR DETALLE;2;1,063;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #1-AEC;ROPA;4;535;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;ACCESORIOS;1;72;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;BEBE;0;15;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;BELLEZA;2;129;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;CALZADO;2;30;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;CUIDADO PERSONAL;25;402;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;DEPORTIVA;1;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;HOGAR;2;135;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DANLI #2-AEC;INTERIOR DETALLE;2;763;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;BELLEZA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CALZADO PLASTICO;1;162;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;20;321;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;HOGAR;1;102;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;ACCESORIOS;1;115;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;BEBE;0;27;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;BELLEZA;1;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;CALZADO;2;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;CUIDADO PERSONAL;23;321;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;DEPORTIVA;1;39;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;HOGAR;3;182;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;INTERIOR DETALLE;2;732;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;EL PARAISO-AEC;ROPA;4;367;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ACCESORIOS;2;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;BELLEZA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO;3;48;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO PLASTICO;1;162;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CUIDADO PERSONAL;28;429;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ESCOLAR;0;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;GOLOSINAS;1;216;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;HOGAR;12;798;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;INTERIOR DETALLE;3;1,271;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PACER;1;142;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PASEO;3;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PROMOCION-PRODUCCION;0;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ROPA;1;192;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;TECNOLOGIA;1;195;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;ACCESORIOS;2;324;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;BEBE;0;45;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;BELLEZA;3;318;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO;3;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO PLASTICO;1;156;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;CUIDADO PERSONAL;22;336;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;DEPORTIVA;1;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;ESCOLAR;1;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;GOLOSINAS;2;288;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;HOGAR;5;157;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;INTERIOR DETALLE;2;990;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #1-AEC;ROPA;2;156;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;ACCESORIOS;1;275;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;BELLEZA;2;99;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;CALZADO;3;30;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;CUIDADO PERSONAL;15;177;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;DEPORTIVA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;HOGAR;3;134;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;INTERIOR DETALLE;2;954;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;PASEO;2;2;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;PROMOCION-PRODUCCION;1;11;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GRACIAS  #2-AEC;ROPA;1;84;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;ACCESORIOS;1;72;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;BEBE;1;54;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;BELLEZA;1;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;CALZADO;3;42;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;CUIDADO PERSONAL;13;177;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;DEPORTIVA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;GOLOSINAS;1;144;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;HOGAR;2;137;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;INTERIOR DETALLE;2;750;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;GUAIMACA-AEC;ROPA;1;60;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;ACCESORIOS;2;447;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;BELLEZA;2;75;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;CUIDADO PERSONAL;37;534;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;DEPORTIVA;1;39;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;ESCOLAR;0;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;HOGAR;5;218;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;INTERIOR DETALLE;2;907;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;PACER;1;156;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;PASEO;3;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;PROMOCION-PRODUCCION;0;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;INTIBUCA-AEC;ROPA;2;198;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;ACCESORIOS;1;235;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;BELLEZA;2;190;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CALZADO;2;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CUIDADO PERSONAL;17;276;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;GOLOSINAS;1;300;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;HOGAR;3;94;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;INTERIOR DETALLE;1;599;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;PASEO;4;4;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ACCESORIOS;2;501;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;BEBE;0;93;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;BELLEZA;3;132;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO;2;30;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CUIDADO PERSONAL;32;441;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;DEPORTIVA;0;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ESCOLAR;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;HOGAR;4;164;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;INTERIOR DETALLE;0;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;PASEO;2;2;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ROPA;1;203;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;TECNOLOGIA;1;166;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;2;51;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;BELLEZA;1;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;CALZADO;2;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;21;276;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;DEPORTIVA;1;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;2;108;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;INTERIOR DETALLE;1;420;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;PACER;1;141;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;PASEO;3;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;ACCESORIOS;0;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;BEBE;0;33;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;BELLEZA;1;227;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;CALZADO;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;CUIDADO PERSONAL;13;201;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;DEPORTIVA;1;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;GOLOSINAS;1;144;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;HOGAR;3;121;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;INTERIOR DETALLE;2;803;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;PASEO;2;2;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;ROPA;1;96;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;2;228;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;2;69;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CALZADO;2;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;20;288;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;HOGAR;4;155;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;INTERIOR DETALLE;2;851;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;PASEO;5;5;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ROPA;1;102;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;CUIDADO PERSONAL;6;204;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;INTERIOR DETALLE;1;516;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ROPA;1;120;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;ACCESORIOS;3;147;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;CALZADO PLASTICO;2;222;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;CUIDADO PERSONAL;5;144;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;DEPORTIVA;1;240;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;HOGAR;2;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;INTERIOR DETALLE;4;2,496;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;ROPA;1;48;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CALZADO PLASTICO;3;288;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CUIDADO PERSONAL;2;24;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;HOGAR;2;147;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;INTERIOR DETALLE;4;1,568;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ACCESORIOS;2;201;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;BEBE;1;54;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO PLASTICO;2;294;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CUIDADO PERSONAL;1;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;DEPORTIVA;1;12;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;HOGAR;14;474;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;INTERIOR DETALLE;1;708;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ROPA;2;120;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;ACCESORIOS;1;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;BELLEZA;2;270;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CALZADO PLASTICO;2;138;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CUIDADO PERSONAL;4;96;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;HOGAR;1;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;INTERIOR DETALLE;2;576;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;ROPA;1;36;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;CALZADO PLASTICO;1;84;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;CUIDADO PERSONAL;6;192;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS DANDY-AEC;INTERIOR DETALLE;1;492;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;ACCESORIOS;2;105;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;BELLEZA;1;9;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CALZADO PLASTICO;1;120;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CUIDADO PERSONAL;36;708;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;DEPORTIVA;1;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;HOGAR;22;1,007;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;INTERIOR DETALLE;1;612;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;PASEO;10;13;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;ROPA;3;342;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;ACCESORIOS;2;114;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;BELLEZA;2;114;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CALZADO;2;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CUIDADO PERSONAL;12;195;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;GOLOSINAS;3;660;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;HOGAR;4;87;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;PASEO;6;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;ROPA;1;60;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;ACCESORIOS;1;377;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;BELLEZA;2;114;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CALZADO;2;18;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CUIDADO PERSONAL;21;342;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;DEPORTIVA;1;3;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;ESCOLAR;1;6;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;GOLOSINAS;2;444;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;HOGAR;1;72;;
18;29/4/2026;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;PASEO;2;2;;
